Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Historical,Military,Comedy,Fantasy,Cars,Horror,Action,Yaoi,Josei,Vampire,Magic,School,Police,Samurai,Adventure,Shounen Ai,Hentai,Music,Seinen,Dementia,Yuri,Martial Arts,Shounen,Drama,Slice of Life,Shoujo Ai,Shoujo,Space,Sports,Mystery,Super Power,Demons,Game,Romance,Ecchi,Mecha,Kids,Thriller,Supernatural,Harem,Parody,Psychological,Sci-Fi,Cluster,genres_str
34088,Chiruran: Nibun no Ichi,"Strong, intense, and cute! The most laid-back Shinsengumi in history arrives!! An official spinoff series by Hashimoto Eiji (manga) and Umemura Shinya (story) of  Chiruran Shinsengumi Requiem . Here's the laid-back everyday life of the Shinsengumi warriors. 
 
(Source: Crunchyroll)","Action, Comedy, Historical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Action Comedy Historical
2923,Shugo Chara!,"Amu Hinamori is a student at Seiyo Elementary, where she has a reputation for being ""cool and spicy""; however, her real personality is that of an extremely shy and easily intimidated girl. One night Amu makes a wish that she would have the courage to be reborn as her ""would-be"" self. The next morning Amu finds three brightly colored eggs—red, blue, and green—in her bed. Each egg eventually hatches into a Guardian Character: Ran, Miki, and Su. Guardian Characters are angel-like beings that aid a person into becoming their ""would-be"" selves and fulfill the person's dreams. The Guardian Characters accomplish this by giving encouragement and advice, but they can also temporarily change a person's personality and abilities. With the Guardian Characters, Amu's life becomes much more complex as she now struggles to deal with her new personalities and the Seiyo Elementary Guardians—a student council group where each member has their own Guardian Character—who recruits Amu to search for and seal the X eggs and X Characters, corrupted forms of people's dreams.","Comedy, Magic, School, Shoujo",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy Magic School Shoujo
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Kana Kana Kazoku CMs using new animation.,Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"The annual Star Festival to honor the stars that bring life is drawing nearer. Anpanman finds an abandoned doll who is brought to life by a Star of Life. The doll, now named Dolly, spends all of her time having fun, convinced that enjoying oneself is the meaning of life. However, her Star of Life is starting to disappear, and Baikinman builds a huge robot inspired by memories of his own birth. 
 
(Source: ANN)","Fantasy, Kids, Magic",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Fantasy Kids Magic
16668,Kakumeiki Valvrave,"In the 71st year of the True Era, humans have successfully expanded into space and have started living in independent galactic colonies. The world itself is split between two major nations: the Atlantic Rim United States (ARUS) and the Dorssia Military Pact Federation (Dorssia)—superpowers that wage war against each other on Earth and far into outer space. In this war-torn era, a third faction comprised of Japan and Islands of the Oceanian Republic (JIOR), reside peacefully and prosper economically, maintaining neutrality between themselves and their militant neighbors. 
 
 Kakumeiki Valvrave  commences in an outer space JIOR colony, where 17-year-old Haruto Tokishima's peaceful life is turned upside down as a sudden Dorssian fleet breaches the neutral colony. Their objective is to seize the Valvraves: powerful, but rumored mechanized weapons hidden deep within Haruto's school, Sakimori Academy. In the ensuing chaos, Haruto stumbles upon one of the targeted Valvraves. With his friends' lives in peril, Haruto enters the mecha and seals a contract for its power in exchange for his humanity. With the aid of L-elf—an enigmatic Dorssian agent and gifted strategist—Haruto and the Valvrave initiate a revolution to liberate the world. 
 
[Written by MAL Rewrite]","Action, Military, Space, Mecha",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Action Military Space Mecha
30766,Homé-Pato the Movie,"The scene is set in future Tokyo. 
What if there was a police car that praises drivers? 
 
""Instead of punishing bad driving, let's reward good driving"" is the motto. The project is aimed to decrease car accidents on the metropolitan expressway. It is an animation that illustrates the dream of a Tokyo Smart Driver. 
 
The person driving the car is an ordinary man. 
He's zooming by while listening to his favorite driving song when he suddenly sees a pink car approaching him in the rearview mirror. 
 
What will be this man's destiny? 
 
*This animation is fictitious. Please obey the rules of the road.  
 
(Source: Official Youtube Page)",Cars,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Cars
3155,Kingyo Chuuihou! (Movie),A super-short fast paced theatrical animation about Wapiko and friends. ,"Action, Comedy, Kids, Shoujo",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Action Comedy Kids Shoujo
18119,Servant x Service,"Frustrating, insufficient, and irritating is how most citizens would describe civil servants. However, three new employees are about to discover what really happens behind the scenes. Lucy Yamagami, bent on revenge against the civil servant who allowed her comically long name to be put on her birth certificate; Yutaka Hasebe, an easygoing guy always on the lookout for a place to slack off; and Saya Miyoshi, a nervous first-time worker, are about to experience the underwhelming satisfaction of being government employees.  
 
They are supposed to be trained by Taishi Ichimiya, but he has no idea how to do so, even though he has worked there for eight years. With an incompetent senior colleague and unfavorable confrontations with clients, the trio starts to lose faith in their chosen occupation but encourage each other to do their best.  
 
[Written by MAL Rewrite]","Comedy, Seinen, Slice of Life",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Comedy Seinen Slice of Life
22865,Rokujouma no Shinryakusha!? (TV),"After Koutarou Satomi's father is suddenly relocated for his job, the first-year high school student is faced with finding a cheap place to live by himself. Naturally, he jumps at the chance to move into Corona House's Room 106 for a mere five thousand yen a month. But while everything goes well at first, Koutarou soon gets a lot more than he bargained for after stumbling upon a mysterious cave while working his part-time job. 
 
The following night, Koutarou is visited by various seemingly mythical figures, all of whom claim ownership of the poor student's apartment. Among the invaders are Sanae Higashihongan, a ghost supposedly haunting the room, magical girl Yurika, alien princess Theiamillis Gre Fortorthe, and Kiriha Kurano, a direct descendant of the Earth People. But more importantly, each of these four girls needs Koutarou's apartment for her own reasons and won’t back down without a fight! 
 
 Rokujouma no Shinryakusha!?  is a comedic battle royale over a six-tatami mat apartment involving supernatural beings, romantic high school hijinks, and a deceptively cordial landlady. 
 
[Written by MAL Rewrite]","Harem, Comedy, Supernatural, School",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,Harem Comedy Supernatural School
9496,Itoshi no Betty Mamonogatari,"A devil-girl with the face of an angel and a heart of gold,  blond Betty falls in love with an earthbound gangster, Danpei Kimogawa, when they meet in a rainstorm. They end up living together in a Tokyo highrise apartment, though Danpei has trouble coping with his new witch and demon in-laws dropping in at inopportune moments. Betty has actually been sent to the human world on a mission to defeat the demon Lutan. While Betty continues her task, her skeletal grandmother sends nubile nymphs to tempt Danpei and see if he is suitable husband material.  
 
(Source: The Anime Encyclopedia)","Fantasy, Romance, Seinen",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,Fantasy Romance Seinen
3701,Kaiba,"In a world where memories exist in memory chips separate from the body, death of the body no longer means death of the soul. It is possible for memories to be viewed, altered, and transferred between bodies. These memory chips are used by the rich to obtain eternal lives in carefully selected bodies, while for the poor, selling their own bodies and conserving their souls in the chips often become the only way to earn a living. An electrolytic cloud in the sky serves as a barrier between the heavens of the fortunate and the underworld of the destitute, making this social division impregnable.  
 
One day, a man named Kaiba wakes up in an empty room with no memories, a mysterious hole in his chest, and a locket holding the picture of an unknown woman. After escaping an attack and stumbling upon a decrepit village of underworld residents, he begins his adventure across the different planets of this strange universe to find out more about his own identity and the woman he once knew. 
 
Through a journey of self-discovery and acceptance,  Kaiba  weaves together tales of souls and spirits and explores the importance of memories. 
 
[Written by MAL Rewrite]","Adventure, Mystery, Romance, Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Adventure Mystery Romance Sci-Fi
5040,One Outs,"Toua Tokuchi is an athlete by profession, but a reckless gambler at heart. On the streets of Okinawa, he uses nothing but his wits and a ""fastball"" peaking at a mere 134 kmph to somehow achieve 499 wins in the game of ""One Outs,"" a simplified version of baseball between the pitcher and one batter. Amazed by Toua's unique prowess on the mound, veteran slugger Hiromichi Kojima artfully scouts the pitcher for his long unsuccessful team, the Saikyou Saitama Lycaons. Kojima desperately hopes Toua will lead them to the championship; however, Tsuneo Saikawa, the mercenary owner of the Lycaons, sees the vastly talented pitcher as a threat to the income generated by the team. Rising to the challenge of swaying the owner, Toua suggests a one-of-a-kind ""One Outs"" contract: every out Toua pitches will earn him five million yen, but with every run he gives up, he will lose fifty million yen. 
 
Adapted from the manga by Shinobu Kaitani of  Liar Game  fame,  One Outs  documents the intense psychological battles between Toua and those around him. With millions of yen at stake, can a pitcher who has done nothing but gamble in a head-to-head imitation of baseball finally lead a real baseball team to victory? 
 
[Written by MAL Rewrite]","Sports, Psychological, Seinen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,Sports Psychological Seinen
31262,Ghost,Film by Takashi Ito.,Dementia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Dementia
36389,Yukai na Mezamashi Tokei,A song about an alarm clock being used every day.,"Music, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Music Kids
3511,Riki-Oh 2: Horobi no Ko,"Child of Destruction is the sequel to the RIKI-OH OVA Wall of Hell.  Child of Destruction tells us more of Riki's past, as we flash back to his childhood to learn the terrible fate of his mother and how he himself was taken away from his twin brother Nachi during a game of hide-and-seek, with Nachi's plaintive cry of ""Are you ready yet?"" haunting him through the years. Riki has a six-pointed star emblazoned on his hand, while Nachi has a swastika on his, the significance of which go unexplained. Riki finds himself in the town of Misaki, dotted with illegal nuclear power plants and run by a religious fanatic military organization called ""God's Judgment."" He is taken prisoner and made to fight in gladiatorial matches in a sprawling arena. He finds his brother, whose special powers have given him the name of ""Savior,"" but his reunion with his resentful sibling turns sour rather quickly. Part 2 is much gorier than Part 1, with Riki smashing his fists into numerous soldier opponents with far less restraint. 
 
(Source: IMDb)","Action, Martial Arts, Super Power, Seinen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,Action Martial Arts Super Power Seinen
4495,Hyakkiyakou: Warashi,Based on the manga by Ajisu Abeba (あじすあべば).,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai
30269,Momoiro Milk,Based on the adult manga by Araiguma.,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai
37564,Wo De Ni Tian Shen Qi,"One day, while being attacked, Chang Tian unintentionally invokes an artifact called Xiao Bai that protects him from a terrible fate. After this, he finds himself on a battlefield, where he will fight alongside several other people like him, able to invoke artifacts...","Adventure, Comedy, Supernatural, Magic, Romance, Fantasy",0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,Adventure Comedy Supernatural Magic Romance Fantasy
8178,Fujoshi no Hinkaku,"Fujyoko is a 24 year old office worker. She admires her fashionable senpai Takayo, but one day she meets her at a doujinshi event.",Slice of Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Slice of Life
40033,Animagear,"A promotional video for the new Bandai candy-toy line with Shokugan. Kids buy packaged candy boxes and pieces of the toy are in it, kids have to assemble their Animagear robot animal action figure. Certain ones are also interchangeable with parts for a hybrid robot animal. Candy-toys will hit stores in August with five Animagears in the line-up.","Kids, Mecha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,Kids Mecha
32828,Amaama to Inazuma,"Since the death of his wife, Kouhei Inuzuka has been caring for his young daughter Tsumugi to the best of his abilities. However, with his lack of culinary knowledge and his busy job as a teacher, he is left relying on ready-made meals from convenience stores to feed the little girl. Frustrated at his own incapability to provide a fresh, nutritious meal for his daughter, Kouhei takes up an offer from his student, Kotori Iida, to come have dinner at her family's restaurant. But on their very first visit, the father and daughter discover that the restaurant is often closed due to Kotori's mother being away for work and that Kotori often eats alone. After much pleading from his pupil, Kouhei decides to continue to go to the restaurant with Tsumugi to cook and share delicious homemade food with Kotori. 
 
 Amaama to Inazuma  follows the heartwarming story of a caring father trying his hardest to make his adorable little daughter happy, while exploring the meanings and values behind cooking, family, and the warm meals at home that are often taken for granted. 
 
[Written by MAL Rewrite]","Comedy, Slice of Life, Seinen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Comedy Slice of Life Seinen
32400,KochinPa!,"Anime adaptation of pachinko and slot machine parlor Island's ""Aira Project"" commercials. It follows three mascot characters: Aira, Hana, and Shima.",Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy
9421,SMAnime,Three shorts directed by Takeshi Koike for a SMAP concert.,"Action, Seinen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Action Seinen
33739,Tian Xin Ge Ge,"A Chinese prince meets a regular civilian during his travels and quickly falls in love. They marry and have a daughter, but the prince is soon separated from them during a rebellion. Many years later, the prince has become emperor and locates his lost daughter. She comes to live with him, but unfortunately has picked up several unrefined habits during her times as a civilian.","Comedy, Historical, Kids",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Comedy Historical Kids
35078,Mitsuboshi Colors,"The ""Colors"" are three cute little girls who hang out together and protect the peace of their city. They have lots of fun together, doing stuff like playing games, solving puzzles, and going to the zoo. This anime follows their largely happy daily life. 
 
(Source: MangaHelpers, edited)","Slice of Life, Comedy, Shounen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Slice of Life Comedy Shounen
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Kubota Makoto and Tokitoh Minoru (characters from Kazuya Minekura's manga Wild Adaptor—though no reference is made to the darker storyline of WA in this light-hearted anime)—are the muscle of their high school's all-powerful student council. They defend the student body from disorder—generated by both humans and demons—while avoiding their classes. 
 
(Source: ANN)","Comedy, Sports, Shounen Ai",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy Sports Shounen Ai
36537,Starmyu in Halloween,"The new OVA will tell a story about Hoshitani and friends on Halloween. The OVA will feature a music video for the song ""Storytellers.""  
 
(Source: ANN)","Music, Slice of Life, School",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music Slice of Life School
17371,Natsuyasumi.,"Yuu and Natsuki met in the hot sun, during that unforgettable summer vacation... Was it a dream, or...? It was a bittersweet love story? 
 
(Source: AniDB)","Hentai, Yaoi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai Yaoi
36069,Echolocation,"A video for Lite's song ""Echolocation.""",Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music
34198,Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose♪ Tepple to Dokidoki Cocotama-kai,"Kokoro's school is teaming up with another to form a bazaar so they can sell/re-home gently used items everyone no longer uses around their homes. On her way from from school Tama Elder tells her that she and her Cocotama friends won a trip to the Cocotama World. Here they see how full fledged Cocotama gods work. Elder Tama asks for Kokoro's help in helping humans realize the value of their items instead of so easily tossing them away. But Tepple had snuck into the Cocotama world with the others and taken a key acorn which unlocks the Happy Tree that contains Happy Stars, the source of magic for their world. Elder Tama found out it was missing and the Cocotama gang try to track it down. He says that mushrooms are appearing on tossed away items that as they are born from the feelings of sadness, and they emit a negative energy that effects both humans and Cocotama. Cocotama can get rid of them but not without the acorn and not at the speed humans are currently discarding items at. 
 
Tepple uses the acorn to take a Happy Star but inadvertently causes a rift of darkness and an infestation of mushrooms in Cocotama World. And Happy Stars begin spilling out into the human world draining all magic out. Kokoro and the Cocotama must heal Tepple's heart before the darkness consumes the human world.","Kids, Magic, Fantasy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Kids Magic Fantasy
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"To help the fairy Queen find her disappeared friend Melody, who was a skillful music fairy from the Music Castle, Sally, Maggie, Michelle and Beibei encountering nine musical magicians and fighting with dark musical witch Voiceless. Sally and the fairies suspect that Melody is connected with the dark power behind the scene. While, what is the truth? 
 
(Source: Mahou Shoujo Wikia)","Comedy, Magic, Shoujo",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy Magic Shoujo
34015,Seikatsu Shidou!! Anime Edition,Based on the Doujinshi by Uran. ,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai
38195,Chikyuu no Himitsu,"A two-part video series under the auspices of the Japanese Department of the Environment. An environmentally themed story. 
 
(Source: The Anime Encyclopedia)",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Kids
22493,Pochacco no Jack to Mame no Ki,Pochacco stars in a recreation of the story of  Jack and the Beanstalk . ,"Kids, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Kids Fantasy
7858,Sora no Otoshimono: Project Pink,"The gang goes to an indoor swimming pool for some fun in the sun.  As expected, all hell breaks loose when Tomoki goes on one of his perverted missions. 
 
Meanwhile, Nymph is having some issues with the loss of her master and considers asking Tomoki to be her replacement master. 
 
This episode was not aired on TV because it was deemed too dangerous...","Sci-Fi, Harem, Comedy, Supernatural, Ecchi, Shounen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,11,Sci-Fi Harem Comedy Supernatural Ecchi Shounen
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,,Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Comedy
39049,Jashin-chan Dropkick',Second season of  Jashin-chan Dropkick .,"Comedy, Supernatural",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Comedy Supernatural
36876,Furifure 2,,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai
14125,Otogi no Kuni no Birthday,Animated music video of a single released by Noriko Sakai in 1989.,"Kids, Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Kids Music
37454,Mizu no Yume,"This film depicts evolution from birth of life to whale in the sea with music and images by dedication to the American contemporary composer George Klum's ""Vox Balaenae (1971)"". There are 4 part, Proterozoic, Paleozoic, Mesozoic, and Cenozoic. 
 
(Source: Yamamura Animation)",Historical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Historical
36315,Mushi Mushi Mura no Nakama-tachi: Minna Ii Toko Arun Da yo,An educational film about traffic safety starring insects. This film tackles bullying between friends.,Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Kids
3604,Hidamari Sketch x 365,"After passing her entrance exam, Yuno enrolls at Yamabuki High School as part of an art degree. She stays at the Hidamari Apartments along with best friend Miyako, and seniors Hiro and Sae. Each episode follows a day in her life as she mingles with her friends, close peers, overly hyper teachers and closely follows the mundane lives of the high school girls. 
 
(Source: ANN)","Slice of Life, Comedy, School, Seinen",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Slice of Life Comedy School Seinen
2793,Hi no Tori 2772: Ai no CosmoZone,"Phoenix 2772 starts with twelve minutes without dialogue, much like a silent film, recalling the birth and education of Godo. In this brave new world, children are born in test tubes and are raised by computers and robots. Godo learns the skills that will make him into a great pilot, assisted by the robotic wonder Olga. Everything that Godo needs is provided for him until he eventually goes for training with his automaton companion. He soon realizes that the world is not what he expected... 
 
(Source: AniDB)","Sci-Fi, Adventure, Space, Drama, Romance, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sci-Fi Adventure Space Drama Romance Fantasy
22569,Pom Pom Purin no Usagi to Kame,Pom Pom Purin competes in a race with a tortoise and a hare.,"Kids, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Kids Fantasy
20075,Obocchama-kun,"Based on the children's award winning manga by Kobayashi Yoshinori, serialized  in Shogakukan's CoroCoro Comic.","Comedy, Parody",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Comedy Parody
38716,Mobile Suit Gundam: Hathaway's Flash 2,,"Action, Military, Sci-Fi, Space, Drama, Mecha",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Action Military Sci-Fi Space Drama Mecha
26269,Tegami,"A young boy lives with his grandfather who survived WW2. When a letter comes in the main, the grandfather begins to weeps. He then tells his grandson the story of about this letter his friend wrote.","Drama, Historical, Kids",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,Drama Historical Kids
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san Hachamecha Kaishingeki,Special included on the first Blu-ray/DVD volume of  Toaru Kagaku no Accelerator .,"Super Power, Supernatural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,Super Power Supernatural
16748,Narara! Ujujeonham Geobukseon,A Korean animated film taking place in the same universe as Robot Taekwon V. It tells the story of the lone spaceship and its mission to save the Earth.,"Action, Sci-Fi, Space, Shounen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Action Sci-Fi Space Shounen
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,Short specials included in the Onii-chan Dakedo Ai sae Areba Kankeinai yo ne Blu-rays and DVDs.,"Comedy, Ecchi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Comedy Ecchi
276,Mahoromatic: Automatic Maiden,"Vesper is a secret agency fighting an army of alien invaders by using super-powerful battle androids. Mahoro is Vesper's most powerful battle android and has won many battles, but she has little operating time left and soon will cease to function. However, if she lays down her arms and conserves her remaining power, the time she has left can be prolonged to just over a year. Mahoro is given an opportunity to live the remaining time she has as a normal human. She chooses to live as a maid for Suguru, a phenomenally messy middle school student who lives by himself after his family passed away. 
 
(Source: ANN)","Comedy, Ecchi, Military, Romance, Sci-Fi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11,Comedy Ecchi Military Romance Sci-Fi
37986,Trinity Seven Movie 2: Heavens Library to Crimson Lord,"Heavens Library to Crimson Lord  brings back Arata, Lilith, and the rest of the Trinity Seven to face off against the greatest enemy in the history of the Trinity Seven; Lilith's own father, who is revealed to be the strongest Demon Lord, challenges Arata who is now a Demon Lord candidate. 
 
(Source: Avex Pictures, edited)","Action, Ecchi, Magic, Fantasy, Comedy, Harem, Shounen",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,Action Ecchi Magic Fantasy Comedy Harem Shounen
