User_Id,Anime_Id,Rating_by_User,Like
brisingr,2034,8,True
CoolBreeze,4224,7,True
ktulu007,10490,6,False
Emperor_Eye,4744,5,False
EverydayScholar,8630,7,True
NeonKazma,267,8,True
makusaki1337,13535,9,True
animereviewer,10456,7,True
NeoYojik,4551,6,False
fawn-sugar,8795,10,True
Mixxu,9135,9,True
u8sand,14653,9,True
NeonKazma,6880,6,False
NeonKazma,853,9,True
apercarlo,15417,9,True
Ryt,11979,9,True
Faylicia,2931,8,True
RevengeofthePunk,96,10,True
MikurikuAL,12471,3,False
bakuenjincamillo,237,10,True
qwertybob300,2759,9,True
azurekim1,12293,6,False
Firechick12012,604,9,True
rolandxi1,237,10,True
IceAndCream,14765,8,True
Exill,237,10,True
OSDDT,11887,8,True
Marquez103,2442,8,True
Andyis,14513,9,True
BlueAlexander93,249,9,True
furniturewaltz,6707,10,True
ImagineWild00,6594,10,True
MilesEdgeworth,2001,10,True
KineticKyote,10165,9,True
Xukapy,3785,10,True
ktulu007,1607,5,False
ohiraz,12471,6,False
IronBerserk,267,3,False
ShintakoInari,2034,9,True
MFK,14277,8,True
Olympus,1818,8,True
Khaleemira,853,8,True
Rei-chii,13535,10,True
bennyaltuca,12031,9,True
NowItsAngeTime,3469,6,False
OmarLivesUnder,3759,3,False
EvilByte,10713,7,True
LegionIscariot,2446,7,True
Kamio-chan,356,10,True
youngmbh,877,10,True
Rayla,4447,7,True
Mixxu,19,10,True
Ninjajake12,237,10,True
BakaShinjiIkari,19,10,True
Dreamers,12471,8,True
LegionIscariot,7573,7,True
ILEIKU,853,9,True
CaptainRk,12413,8,True
dakotasapphire,1048,9,True
kelvin254kk,12189,5,False
renzchi,8525,9,True
OnePieceNation,466,10,True
obtrice,7724,9,True
OnePieceNation,1094,10,True
NoobHunterD,14653,6,False
ktulu007,19,9,True
SchrodingersMatt,8795,6,False
LuckyKrystal,10490,2,False
LoveArrowShooto,1723,6,False
scareletdragon_,719,10,True
LMonsterCat,7724,7,True
Baddie007,11021,6,False
heinousxheroine,11013,8,True
kashikoi16,162,10,True
obtrice,4177,8,True
NeonKazma,2001,10,True
obtrice,6880,5,False
PatoMcBrain,357,8,True
AftrSkoolNavig8r,478,7,True
Theliel,14765,9,True
CoolBreeze,7724,9,True
Mixxu,1029,10,True
SchrodingersMatt,8129,8,True
mohammedafif,12189,10,True
shadowdogg,6880,7,True
BentoLegend,14765,6,False
Rogueleader17,75,7,True
mohammedafif,853,10,True
helur,11887,9,True
FairyTale-Mystic,2162,8,True
helur,14653,6,False
GoldenFyre,11021,8,True
OtakuFox43,9776,9,True
1231415333,2001,10,True
suigintou101,12581,9,True
kettei,2001,10,True
helur,2034,9,True
Elleir,1105,6,False
ConquestOtaku17,8525,9,True
AnimeTrueHeart,4224,10,True
l0limaidi0t,2351,6,False
geekyetti,6707,7,True
CoolBreeze,8630,7,True
BuildLancer,11013,10,True
nobody25864,14765,2,False
ktulu007,6594,2,False
Phainx,12189,7,True
heftyman,8247,10,True
Olympus,6594,7,True
romansiii,2581,8,True
SnowxFlower,982,7,True
Diresu,2788,6,False
Macross2013,1088,10,True
baka00punk,853,10,True
moonlitneko,4551,10,True
dublincore,486,8,True
Cruzader93,4087,8,True
romansiii,10165,7,True
leingodf8,10165,9,True
dublincore,2001,7,True
inarizushi,8129,7,True
divisionbleach,4224,8,True
OceanOfRain,10681,10,True
dublincore,8795,8,True
wingz00,5940,7,True
Nabiz,11887,10,True
SchrodingersMatt,267,8,True
Elit3Blaze,1723,4,False
dublincore,5630,7,True
Adramelech,468,8,True
Amnillia,1642,9,True
romansiii,18,9,True
romansiii,356,7,True
M4XY,7724,6,False
hrc,2759,9,True
bakuenjincamillo,13667,8,True
Kirety,459,10,True
wichysteria,3572,7,True
wichysteria,853,9,True
RazorRamona200,14765,6,False
Radeon,14513,7,True
Potsuu,6594,8,True
certeefiedpr,4224,10,True
ktulu007,3782,7,True
ktulu007,405,4,False
q345,9314,8,True
neogamer12345,1965,9,True
ktulu007,1952,5,False
Vella9,7724,9,True
Half_Jack,8129,6,False
gknight,499,1,False
missytot,2499,10,True
Jiejie,8525,9,True
Fasces349,934,10,True
ktulu007,348,8,True
rmmr111,11013,6,False
Lemmy7003,3785,7,True
AnimeeLoverr,11021,10,True
kyuubi-hollow,853,9,True
khunter,5355,9,True
khunter,19,10,True
sturver,96,10,True
BeebopJazzAttack,8630,5,False
KingKongShrest,1686,9,True
ao_no_exo,13667,10,True
Mr_Alchemy,1106,7,True
Cruzader93,13667,6,False
MidnighBlueBlack,14513,8,True
Zomino,918,8,True
Lawuser,6594,9,True
Lemmy7003,2759,9,True
Nitro-Nito,8277,6,False
allos,14765,5,False
Teresa_21,14513,8,True
Mixxu,2759,10,True
SchrodingersMatt,1818,6,False
danus_au,9931,8,True
opernlied,3649,8,True
gknight,12997,4,False
ktulu007,6707,4,False
Zackstrife2,3572,9,True
KT_ryjin,12189,9,True
element52,7724,3,False
IronBerserk,3785,7,True
raritydash,14765,8,True
raritydash,15911,9,True
zangetsu675,6707,3,False
Jefferz,10588,9,True
HaiiroTama,10165,10,True
BushiBooz,11887,10,True
floryfede4ever,145,9,True
floryfede4ever,4224,7,True
Cruzader93,10521,4,False
BakaShinjiIkari,6772,8,True
BushiBooz,12189,10,True
Tyler_Kurono,15841,7,True
LegionIscariot,4492,7,True
DustPotato,4224,9,True
Were_Vampire,1132,6,False
Evil_Mousou,5630,8,True
DarkwindJR,10490,4,False
dublincore,45,5,False
pancake_monster,4334,7,True
Zomino,12189,8,True
Firechick12012,3646,7,True
Toradorific,4224,9,True
Old_Deus,11021,8,True
Nitro-Nito,1818,7,True
Were_Vampire,859,9,True
Plasma489,8630,5,False
Scarfhime,8795,10,True
otakii_901,10490,7,True
ellocox,1818,10,True
SchrodingersMatt,1538,6,False
moonlitneko,4722,10,True
ajlashleigh,3656,10,True
ajlashleigh,853,9,True
ktulu007,12189,5,False
ericzhangyw,14513,9,True
MiaMichelle,4722,9,True
moonlitneko,14513,10,True
FDMack,12293,7,True
teh1,19,9,True
milanvde,12293,8,True
DustPotato,10165,8,True
KairuOtaku,4059,10,True
DustPotato,15911,8,True
iceyprototype,6880,8,True
GSMonkeyRobo,10490,2,False
Shaythekid,5630,9,True
Shaythekid,2001,10,True
Momoirooooo,16762,10,True
MoonPurinsesu,10490,7,True
LoveArrowShooto,9776,5,False
Were_Vampire,2961,9,True
sarakbell,2034,8,True
Stokenhagen,16762,10,True
jaiburrell1,6880,9,True
obtrice,1818,7,True
obtrice,1379,6,False
Midori_Suzume,356,5,False
INVASION,16187,3,False
gknight,8654,4,False
notatall,19,9,True
sarawrs,3457,8,True
pantythief666,16518,7,True
kitphiroth,1864,7,True
TheLlama,12189,8,True
SchrodingersMatt,4334,7,True
PraetorianJester,6880,10,True
deenooo,183,10,True
wthkagehina,2034,10,True
Midori_Suzume,486,9,True
OtakuLair,6594,8,True
gknight,1808,6,False
Pengjewl,60,9,True
katyvain,3457,10,True
floecity,957,10,True
nyantuesday,19,10,True
KeithH,2001,10,True
onedaylikethis,1818,8,True
garykcli,237,10,True
sciphers,7724,9,True
Alcadias0,4224,10,True
kchorrex2012,13271,7,True
Giantroflcopter,7647,8,True
ShinduMyHindu,4224,10,True
Vash13,8795,6,False
DrAgNmAsTr,2138,6,False
TheDreamerx3,877,10,True
Huntsman,45,10,True
Huntsman,1494,6,False
T-hime,4021,9,True
Ixact,4224,10,True
Alpharon,19383,8,True
ktulu007,536,7,True
TheeAsianFan,17491,7,True
raritydash,18495,5,False
MrSurgery,8525,10,True
raritydash,17651,9,True
Pooltastic,3785,6,False
kosmoflips,15037,3,False
Azamo,15037,7,True
Tsukumo_Yuma,1132,8,True
Tsukumo_Yuma,859,9,True
Tsukumo_Yuma,2961,10,True
Tsukumo_Yuma,1050,10,True
Gazoinks,10588,7,True
Mickdrew,3785,5,False
dak203,1818,5,False
KawaiiCute,15037,10,True
XiiLE_ZEUS,8525,9,True
SSDkoChan,5630,9,True
XiiLE_ZEUS,10080,9,True
Jkar1123,7647,9,True
Gazoinks,4087,10,True
rtil,19211,7,True
Dhraiauvessillus,1285,10,True
yngtadpole,16918,9,True
briansama,16918,10,True
RazorRamona200,16918,7,True
Falara,3479,6,False
Falara,12997,6,False
Rodaxoleaux,10740,5,False
Falara,10779,8,True
Dhraiauvessillus,8666,10,True
Falara,18691,8,True
arcticWildlife,11887,10,True
speedy4122,12189,8,True
manako101,12189,8,True
pluslethatminun,12031,8,True
Mr_Ryu45,15037,7,True
DiLiNiTi,12031,10,True
kefkas_big_sis,6880,2,False
Falara,368,9,True
milanvde,4224,10,True
jkwhaley,8525,5,False
dawktor,16918,8,True
justchill,96,4,False
Sterkelee,7724,9,True
Infinite,15793,5,False
Br4nd0nHeat,7748,7,True
Kayne117,19,9,True
Tingle,19291,9,True
OkumuraLee,15037,6,False
moonlitneko,3656,8,True
Eastunder,8525,7,True
Falara,17491,9,True
TheShehzoreZ,18041,8,True
634754,477,6,False
DATS24,1590,9,True
MisteryMaiden,4447,5,False
Dhraiauvessillus,1598,7,True
bonauwi96,4382,9,True
Dhraiauvessillus,1382,10,True
SolitudeFreak24,4224,7,True
TheGunners,6594,8,True
Vehementquasar,12471,7,True
Delta102,15699,5,False
ThatDubbedGuy,8247,10,True
Falara,2955,8,True
mycreaturez,15037,4,False
TokyoSanchez,15037,4,False
Bear1211,7465,9,True
ktulu007,357,2,False
Ara_,8630,8,True
pageprophet,17651,7,True
pageprophet,512,9,True
pageprophet,14513,8,True
Ara_,4177,9,True
Noto0803,11981,9,True
MotherOfUltra,11981,10,True
ManlyOpinion,9395,9,True
dlwk2004,11981,10,True
ManlyOpinion,4334,8,True
Bear1211,14513,7,True
AnimeCrazy13,3457,10,True
Demi_V,6372,6,False
TheTunder,249,6,False
dgbug3,11887,6,False
Wescos,13667,2,False
ktulu007,2001,6,False
Jodyqt,4087,8,True
BrokenSanity13,6707,2,False
nicoduches,14661,9,True
StarDescent,2001,9,True
nicoduches,14659,6,False
Wujumasterz,11887,9,True
shinkenwow,8630,5,False
rtil,11981,6,False
3dnanoo94,210,8,True
nicoduches,10421,8,True
Karl-Kun,4224,9,True
Bear1211,11981,9,True
DATS24,19291,2,False
ssdcgaddq,1965,7,True
MakiNemesis,11981,9,True
hjbhhjmn,145,7,True
billybob300c,6164,3,False
wen294,15037,7,True
Ixact,16528,9,True
SedriuM,16528,10,True
AlexanderRP,9926,9,True
BentoLegend,19151,7,True
BentoLegend,19369,9,True
ktulu007,18495,7,True
27beats,19291,10,True
LilGreasyKid,2581,6,False
DawsonChristy,12189,8,True
OceanOfRain,1642,9,True
KandaRainbowsoul,20021,4,False
EyeBall1844,4224,9,True
hotshot012,20021,9,True
AlexanderRP,853,10,True
AkaenX,3713,8,True
KerrieV1243,1965,7,True
Shinatosark,249,7,True
hao10,2547,10,True
JungHyoki,10897,9,True
Demi_V,4722,8,True
NotenSMSK,2216,9,True
CD2411,4224,2,False
longlivethecolor,853,10,True
Plinius,4224,9,True
Newmz,20021,7,True
Maninmotion,15037,7,True
JohannCFenix,934,9,True
Nolifeking13,24,1,False
Plinius,8630,8,True
xxSweetBunny,5717,9,True
Mind-freak,7724,8,True
AnimeLoverAAA,10711,8,True
stream_eon,13271,7,True
sourcreamonion,3785,2,False
Kevstuf,12293,8,True
PockyG,21189,7,True
myracleangel,210,10,True
Danny1Ups,2001,10,True
epicrevenge,20919,5,False
SwamiJesus,12189,9,True
ThatDubbedGuy,11887,7,True
eririri,17265,3,False
EliseBraun,877,10,True
HomunculusHere,877,7,True
klemoncholy,2034,9,True
DouLou,486,9,True
raisingfalcon,10165,10,True
revyshihoin,2034,9,True
ktulu007,1186,7,True
Arka_otaku,19,9,True
Kyuruyin,486,10,True
NoPants-Man,10325,5,False
ktw9412,21027,9,True
Draakisback,6594,10,True
Kiluvaras,877,7,True
2SugoiToActSugoi,20021,5,False
arwauohruwiaohr,8795,8,True
Kevstuf,19151,7,True
yngtadpole,13667,7,True
HaremQueen,10490,10,True
QueenEtihw,22839,7,True
lkevsan,4087,8,True
yngtadpole,21189,10,True
guillaumec,7724,8,True
ssdcgaddq,4059,9,True
TokyoSanchez,237,8,True
Magnamist,17265,9,True
Dalvoid,17777,3,False
kashikoi16,20021,7,True
devilfatbear,2354,10,True
mjjfan10,934,5,False
Gonzo-lewd,17265,6,False
XeroAxel,18671,5,False
RagEncore,18671,6,False
Duzntmatter,237,10,True
burnsanimal,17777,8,True
Juky,17895,7,True
ThonyGENZ0,17895,8,True
RazorRamona200,18671,5,False
sas0rii,19365,7,True
Florete,20555,7,True
Gonzo-lewd,20555,4,False
Fappito,18671,9,True
OtakuLair,6707,5,False
Hoshimiya-Kate,20973,9,True
Baddie007,18095,4,False
Duzntmatter,10165,10,True
lattie,2001,10,True
RazorRamona200,20847,3,False
henkuku,18095,9,True
Colonelfancy,19855,6,False
BossTheKid,20973,9,True
BossTheKid,15037,8,True
Tristan0067,16011,8,True
Phantomtheif,17265,4,False
partali,17265,9,True
davadoo,12293,6,False
THEAnimeHERO,2903,8,True
eririri,11981,9,True
Rayouri,19365,9,True
Kshmir,18095,6,False
LordAura,20973,7,True
partali,16011,8,True
cagrown,2001,9,True
THEAnimeHERO,19855,6,False
OtakuLair,17265,8,True
thenwhowasphone,17265,9,True
NipaahNyaa,934,8,True
Black_Butterfly,3785,6,False
sciphers,1818,7,True
Faylicia,7598,7,True
NipaahNyaa,2001,10,True
stream_eon,18671,10,True
Firechick12012,1130,7,True
ChrisuSenpai,2034,10,True
NiSaN_,17265,7,True
ChargedCoin,11981,10,True
aaaaddddd,11981,10,True
ktulu007,2031,6,False
Hootja,10165,9,True
quercifolia,1731,7,True
masikoo,7724,9,True
VampireNaomi,3010,7,True
HMF,1889,9,True
Otaku365,6444,10,True
Amaranthyz,853,8,True
iSakuraSnow,68,8,True
partali,19855,2,False
GiancarloLS,19365,8,True
BananaIce,10110,5,False
partali,19369,7,True
UncannyGarlic,267,6,False
Latifa1999,11981,7,True
THEcolossu,21349,9,True
Dark-Raven,1335,7,True
M0richild,13429,6,False
qazplmwsxedc,5226,8,True
Ame_Gasai,1222,9,True
Ame_Gasai,7724,8,True
Emperor290,2034,9,True
Pman1994,20785,7,True
IchigoRadiance,13595,7,True
Haruhi1452,853,10,True
THEcolossu,4840,9,True
crowmium,17895,8,True
Hootja,17895,8,True
Skrat5,19631,8,True
ghosttown,19285,4,False
SolidPayne,4087,6,False
tuva,933,9,True
Remand,2354,5,False
Inevitabilis,8795,8,True
stream_eon,13429,8,True
HappyHarryHardOn,11887,7,True
tuva,7724,10,True
tuva,66,8,True
Jasano1234,15037,9,True
tuva,4722,9,True
tuva,16528,8,True
Demi_V,2926,5,False
tuva,15037,8,True
tuva,2034,8,True
partali,2002,10,True
phenstyle,2780,8,True
SweetCoconut,3785,8,True
tuva,7465,9,True
THEAnimeHERO,3407,7,True
aNinjaWithAIDS,18411,9,True
Scrypt,20785,3,False
tuva,17895,8,True
Animeted_love7,11701,7,True
Sinamuna,9940,5,False
tuva,12189,8,True
swordfish1390,934,10,True
THEAnimeHERO,2452,7,True
Animeted_love7,20021,4,False
tuva,11701,7,True
Sonic_Moronic,3750,8,True
SweetCoconut,19163,7,True
milldoo,22119,9,True
bluejaye,145,8,True
ThePersonaFan,4382,9,True
Hentai,22119,4,False
mosaicboy,348,9,True
ThePersonaFan,4224,10,True
thegreattobeast,17895,10,True
Ahrisato,19163,8,True
Dontaskme,18095,8,True
swordfish1390,7724,8,True
Momoirooooo,22135,10,True
CD2411,22135,10,True
Jellyfishs,12997,7,True
Retro8bit,16468,7,True
RazorRamona200,21563,9,True
rhashka01,3572,9,True
NealTenshio,10110,8,True
THEAnimeHERO,3625,6,False
PoisonSunflower,9926,9,True
_urusai_,2001,9,True
DaisyBullet,18671,9,True
linkster1998,877,6,False
giby1,22135,9,True
RickL,10711,9,True
pluslethatminun,17777,8,True
Juky,10790,7,True
Carlzdachu,22135,8,True
yumeparadox,10681,8,True
VitaPur,22135,10,True
Kakikesu,6880,6,False
Mondamon,21863,10,True
ktulu007,531,7,True
Sakura1124,6880,7,True
theshinyone,5630,6,False
Sakura1124,934,9,True
palladia,1689,7,True
Radeon,1818,7,True
ktulu007,468,7,True
Kani-Chiiii,11887,10,True
FlameTaJaDoru,20021,5,False
Moreum,2002,6,False
ktulu007,1731,6,False
Hanimir,918,10,True
Lord_Rutsah,2001,1,False
quukii,6951,5,False
Pman1994,23079,5,False
Falara,20589,5,False
SymmetryWizard,853,9,True
literaturenerd,1285,1,False
GiancarloLS,3225,5,False
ktulu007,2744,4,False
ImTheRhetorician,7724,9,True
oxana,25457,5,False
Quan_,934,8,True
Lord_Rutsah,22835,7,True
Agathist,4164,10,True
Hakase-dono,356,6,False
radeon_,23079,5,False
momiji-no-kimi,7724,6,False
OmarLivesUnder,22125,6,False
OmarLivesUnder,19669,5,False
Gonzo-lewd,8795,9,True
pop102,22835,6,False
Lord_Rutsah,16700,4,False
pieceofpeace,918,10,True
giby1,7647,9,True
Bleep_Bloop,2001,10,True
LunarRXA,29,8,True
RazorRamona200,21863,7,True
Firechick12012,8217,8,True
Flashbenny,11981,10,True
gknight,4603,10,True
OneTrueAce,7724,8,True
ImTheRhetorician,936,7,True
literaturenerd,96,7,True
ditzyjess,9926,9,True
Gonzo-lewd,8630,4,False
Pooltastic,934,7,True
floecity,16528,8,True
literaturenerd,19,10,True
Zephiros,934,9,True
IamWEB,2581,10,True
Azunyan55,18671,9,True
CrushDepth,1484,7,True
AbsarNaeem,2001,9,True
literaturenerd,934,10,True
HachiPichi,8654,1,False
senpaicubed,22135,10,True
noisuchun,10165,10,True
Soul_Punisher,21659,7,True
404Fox,10588,8,True
Haruhi_Hitachiin,853,9,True
nth256,19775,6,False
RushFX,5355,8,True
GGSunshiners,17895,9,True
The_Goodsman,11887,8,True
SymmetryWizard,6880,7,True
literaturenerd,2524,1,False
FishM_Gabbajow,3785,2,False
literaturenerd,1769,4,False
Caterlyn,22135,10,True
Tyler_,12413,8,True
EmeraldBlue,21781,9,True
Hitchcocker,19,10,True
hayatokan,17651,7,True
Harry_Ord,20709,8,True
Zephiros,23079,7,True
SerB3128,620,7,True
nightwalk,23283,5,False
Urushenna,23283,9,True
senpaicubed,23283,10,True
SteveTF2gamer620,23079,3,False
AhmedAmin,23283,9,True
2fastt,18497,8,True
SBphiloz4,20785,7,True
maeyadere,23079,3,False
AbsarNaeem,20785,9,True
Eudrya,23079,2,False
nathh,16762,10,True
Ilse,23283,8,True
henkuku,23079,6,False
Vene,20785,4,False
skyc93,23079,7,True
gekkouai,918,10,True
ktulu007,1611,2,False
Fall,486,8,True
RazorRamona200,22835,7,True
SHUVO,17895,6,False
Daidus,11887,9,True
RandomMinePlayer,23079,1,False
j4ux,23121,5,False
5T4R,7053,9,True
iNoobie,20785,8,True
CasshernOnTop,23283,7,True
blueangel1986,7724,7,True
Micsupreeme,16498,8,True
HaiiroTama,22225,3,False
Zombiepie,19,9,True
FadeFrost,12189,10,True
Zombiepie,356,7,True
lejopara,20785,10,True
MajorJett,14513,9,True
literaturenerd,249,7,True
Playbahnosh,19775,6,False
Neoand12,9008,8,True
Kakita_Ookami,20785,4,False
Jarrbearr,20709,9,True
walrusking14,16498,9,True
literaturenerd,45,9,True
Shiba_Tatsuya,20785,9,True
berserker15,5251,8,True
animimosa,2955,9,True
vampalchemist,1818,7,True
Fabricepingpong,22135,9,True
SirHellfire,15037,5,False
Jarrbearr,16498,9,True
cjoycoolio,23079,7,True
Carlzdachu,23283,6,False
bribrigirl1155,23283,10,True
AbsarNaeem,23283,9,True
Perposterown,17729,9,True
Lord_Rutsah,18095,2,False
Riji,23283,8,True
literaturenerd,357,2,False
literaturenerd,267,6,False
ktulu007,1818,6,False
AbbieT3D2Y,23283,10,True
iyamtebist,1511,1,False
lkagaminer,21407,10,True
WingKing,25519,9,True
zauru,10015,7,True
OptimisticRebel,8795,10,True
Gagneto,23079,7,True
OrionKaelin,4224,9,True
Shiba_Tatsuya,23341,1,False
Gonzo-lewd,23283,7,True
saberine,11013,7,True
NeonKazma,14853,10,True
NeonKazma,17677,10,True
NotenSMSK,1818,8,True
Micsupreeme,11701,7,True
Micsupreeme,4472,4,False
Micsupreeme,15037,5,False
LisAnimeLover,9926,10,True
LisAnimeLover,10687,8,True
Reyoku,6594,10,True
Miraclezify,20785,1,False
MosesTransports,23283,5,False
Quan_,5630,7,True
kittystarburst,1222,4,False
Kirvan,11887,7,True
Rayouri,23283,9,True
elementkg,8525,6,False
Micsupreeme,10165,9,True
SirHellfire,6594,9,True
SKAmanda94,1769,5,False
guilts51,356,7,True
henkuku,2034,10,True
Tres_Bandidas,24231,7,True
Smartreviews,6594,9,True
Jarrbearr,23079,7,True
phs_togusa,210,6,False
Aasuna,23283,9,True
khunter,23281,7,True
Gonzo-lewd,19775,8,True
Justinoo,23281,9,True
literaturenerd,66,7,True
waluigia,23281,4,False
KM42,10456,9,True
Vene,21881,4,False
Romantic19,12581,7,True
titoman12,24231,9,True
titoman12,934,10,True
Inori101,21881,6,False
Kaishuu,21881,7,True
jorloru,21881,9,True
Tres_Bandidas,23281,4,False
WingKing,25159,7,True
Micsupreeme,7724,8,True
willl1am,21881,4,False
AbsarNaeem,21881,9,True
ktulu007,4334,8,True
Micsupreeme,25157,5,False
Tres_Bandidas,25159,3,False
Tres_Bandidas,17827,1,False
Paulo27,25519,9,True
h3ndy,20785,8,True
Kindle,21881,4,False
sushiitaco,14513,9,True
Gonzo-lewd,877,8,True
Firechick12012,25519,8,True
issen-ken-taka,13429,7,True
Mickdrew,22297,9,True
AbsarNaeem,25157,7,True
AbsarNaeem,25159,8,True
SBphiloz4,17729,5,False
RecklessPeggy,23079,4,False
EmNeM,22297,7,True
AbsarNaeem,17729,8,True
RecklessPeggy,22835,4,False
Tres_Bandidas,17729,1,False
iasuru,17729,5,False
shamoz,23281,7,True
Alnime,23283,7,True
dustinator1991,17265,8,True
Ransk,17729,3,False
clowred,21881,7,True
Animeted_love7,21881,4,False
Yoki97,17895,10,True
prinn,23787,9,True
literaturenerd,841,1,False
oxana,365,6,False
Plinius,24231,8,True
Gonzo-lewd,21881,4,False
Vindetus,174,3,False
Lord_Rutsah,21881,8,True
Shun_Kumou,25159,8,True
literaturenerd,1657,1,False
RicedCat,5877,1,False
KingOfTheAce,21881,5,False
dustinator1991,14513,9,True
AppoX,21881,10,True
Merukiresa,880,6,False
waluigia,23283,9,True
easternjohnny,7724,9,True
Mustard300,20785,8,True
Playbahnosh,21881,5,False
AbsarNaeem,17895,7,True
quitobarajas,22135,7,True
Algunosbata,17895,10,True
Spike52,6880,10,True
alucardmike666,6880,8,True
Gabe-KC,21881,6,False
Czarine,1977,6,False
ashketch95,853,8,True
vampalchemist,11887,9,True
Mist87,21881,8,True
Lil-Bird,2961,8,True
xm0123,237,10,True
oscer191,934,10,True
Smartreviews,19,8,True
MahouS,21407,6,False
Firechick12012,21407,6,False
-Oreki-Houtarou-,12189,8,True
KokesMcgotes,20541,9,True
Dragnor123,20785,9,True
Milhofo,18497,8,True
qub4honor,6880,7,True
iSuckAtWriting,21863,3,False
Lord_Rutsah,3972,8,True
Mist87,18671,8,True
AbsarNaeem,21863,8,True
Maronise,6880,10,True
korrosive,21881,6,False
nekobob,7724,9,True
xFoXz,25157,6,False
MoonPurinsesu,21881,9,True
dying_starlight,477,10,True
jesssenpai,20449,10,True
emptyda,11887,8,True
V1iB1i,3574,8,True
AbsarNaeem,27633,10,True
AlexJetski,14513,7,True
Playbahnosh,19,8,True
ryuucchii,17265,8,True
Micsupreeme,18671,6,False
Garpachi,2034,4,False
GucciMeme,14267,5,False
Micsupreeme,2001,5,False
Forgefiy,2001,10,True
Muan142,232,10,True
pluslethatminun,857,7,True
Muan142,878,8,True
literaturenerd,2332,4,False
Diamondparka,17651,4,False
smartboyhw,11887,8,True
iloveasparagus,27899,3,False
AbsarNaeem,10165,8,True
partali,16918,8,True
pluslethatminun,8277,7,True
Rackneow,10779,10,True
partali,19363,8,True
Rens277,3656,6,False
literaturenerd,1378,4,False
Playbahnosh,16762,5,False
Maronise,23201,10,True
maha_amead,23283,9,True
Noto0803,26441,7,True
TokyoSanchez,10588,6,False
daimonfo,25157,9,True
Greninja46,17895,7,True
daimonfo,12293,6,False
hexler1,6880,5,False
falcool25,21881,9,True
spacemonkey93,468,9,True
Saturn19,16918,8,True
andrew7878,753,8,True
Splimmie,15037,8,True
Micsupreeme,15911,6,False
vuivui169,4224,9,True
sonicfelipemt,25157,8,True
TitanAnteus,26441,9,True
mathalaxryn,6880,8,True
triangulor,853,8,True
triangulor,918,9,True
Lorihime,11887,10,True
palladia,23079,2,False
Ktana,3457,5,False
AbsarNaeem,22839,9,True
ktulu007,3667,5,False
saosurvivor69,15037,5,False
literaturenerd,12413,6,False
Lord_Rutsah,5391,9,True
HotaruMari,1818,9,True
Joel-Baxter,23283,7,True
literaturenerd,2057,1,False
Joel-Baxter,2034,10,True
Nikolekoleta,16498,9,True
literaturenerd,2391,1,False
literaturenerd,11867,3,False
We_EGAO_now,10015,5,False
Gifoo,25157,7,True
Micsupreeme,934,8,True
walshc25,390,7,True
AbsarNaeem,22535,8,True
AbsarNaeem,27899,8,True
djfred8,27899,6,False
Lostbob117,27899,6,False
darnheck,27899,7,True
FanaticFantasy,27899,6,False
MeePeR,27899,9,True
maha_amead,27899,7,True
Inori101,28223,9,True
AbsarNaeem,28223,10,True
Micsupreeme,27899,5,False
Joel-Baxter,28223,10,True
Ra,22535,7,True
GiveMeHaru,28223,10,True
AyuHiiragi7,27899,6,False
Lord_Rutsah,26441,5,False
FurankuSan,18671,6,False
Korrect,28223,10,True
vuivui169,4551,6,False
Kirvan,28223,9,True
h3ndy,18497,8,True
lawleagle,15037,4,False
Logre,28223,10,True
KingKestrel,28223,8,True
KokonoseHaruka,27899,7,True
zacho3to,17729,6,False
AftrSkoolNavig8r,24873,7,True
Black_Butterfly,27899,4,False
Rayyken,934,7,True
Rayyken,1889,10,True
Rayyken,8795,8,True
Rayyken,16700,8,True
tumblris,8795,8,True
Luquillo,1048,7,True
Quan_,27655,5,False
Rayyken,11701,9,True
Luquillo,1378,4,False
literaturenerd,2775,2,False
MorganKingsley,1132,10,True
Rayyken,7724,10,True
LovingTheFeels,28223,10,True
vuivui169,11013,7,True
LovingTheFeels,2001,10,True
Anime-Lover3900,853,10,True
gamerjay,16528,10,True
phs_togusa,24,8,True
blablabla80,28223,9,True
We_EGAO_now,3972,7,True
equinoxmouikkai,27655,10,True
Andrew729,25159,7,True
Micsupreeme,1889,10,True
AbsarNaeem,28285,8,True
FapService,28223,8,True
AvaiXterna,877,8,True
SenpaiJarrett,2001,10,True
daimonfo,1818,9,True
dragyoko,20785,10,True
loverspit,10490,4,False
MisterImouto,23587,5,False
literaturenerd,8795,3,False
ShiNigga,23283,10,True
literaturenerd,5025,4,False
guhthix,21881,4,False
guhthix,4177,8,True
caityduns123,4224,9,True
camcam111,14513,9,True
Quan_,4224,8,True
literaturenerd,241,2,False
wormroom,28223,8,True
ChristopherKClaw,4224,9,True
Deathmarch13,27899,7,True
Jane_Kenshin,26441,9,True
SwerveThePerv,28647,8,True
Stosyl,20021,5,False
Xenostrike,29575,10,True
AGOLX,859,6,False
NameWithheld,6880,6,False
civilizedgamer,934,9,True
awerture,356,6,False
daimonfo,17265,10,True
ChristopherKClaw,4382,8,True
NameWithheld,16498,9,True
Okazaki-Fragment,6880,6,False
vampalchemist,877,7,True
ImTheRhetorician,8247,7,True
DellaDellsies,1222,7,True
Pman1994,24439,9,True
AEspurr,2001,10,True
kanwolf666,4224,3,False
Complexor,20785,10,True
Alnime,66,8,True
